Lch,Wch,Tch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
21.95,38.55,6.26,1.13,1.86,3.6056155601628e-5,1.46328104546982e-10,0.2031452883138299,67.35224931149861,2.36444907087891e-5,8.02062450049079e-11,-0.2340040994204076,65.76165885209959
23.22,72.65,5.64,0.37,1.76,8.9567864624938e-5,9.76566107715422e-11,0.2013167417494369,58.82709613659398,5.54379652436027e-5,5.12501454011823e-11,-0.2302668068924527,56.38566231926742
27.32,72.07,4.44,0.93,1.96,5.65635033141465e-5,6.42328558319487e-11,0.2198488539779402,53.1635880453194,3.55455179623384e-5,3.32745512306328e-11,-0.245407762124422,68.312739838934
29.14,24.3,6.19,1.1,1.84,-999.0,-999.0,-999.0,-999.0,1.46156729245088e-5,1.54721512287395e-11,-0.2593031703783402,70.24554768601752
34.19,37.36,5.54,0.76,1.86,2.42517930525556e-5,2.80293273747113e-11,0.2444797647268155,68.11216374020462,-999.0,-999.0,-999.0,-999.0
18.26,49.62,7.09,1.2,1.63,4.81158274519954e-5,8.73047921790437e-10,0.1723595878132194,67.34436669135279,3.13062963254197e-5,5.3284005919615e-10,-0.1837684320008946,72.9407742772663
30.18,35.96,5.99,0.73,2.09,3.62868300455469e-5,3.7705027671062e-11,0.2422531203098715,68.3712889936042,2.24772732520362e-5,1.87265410993297e-11,-0.2530749742683471,68.68426696134789
19.82,32.89,5.23,0.33,1.59,3.7919230778031e-5,4.64087317922418e-11,0.2407604582491243,68.34179893035508,2.36792511355847e-5,2.4609349424434e-11,-0.2482979405995449,68.39893213349352
15.29,33.16,5.96,0.37,1.96,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
17.6,64.0,7.0,0.31,2.19,9.33725769812172e-5,3.6470109882616e-10,0.1794790053445696,68.53754505073658,6.18943694545525e-5,2.15587449805958e-10,-0.191266859117966,68.1311945550953
27.61,29.52,6.25,0.95,2.09,2.72533650672585e-5,4.3577928041473e-11,0.2422147001451534,68.8872179490801,1.74952457148578e-5,2.28733535421277e-11,-0.252812491159055,69.98914290551481
29.4,63.66,4.76,0.39,1.6,6.95016151653846e-5,4.50181904290477e-11,0.2338254344628771,62.036299091392685,4.12506962612293e-5,2.20292631501315e-11,-0.2470379623894862,67.32475168295841
29.4,22.81,6.42,0.76,1.74,2.58799618929977e-5,2.46608460296878e-11,0.24698821632235,68.5392818970328,1.60227619978937e-5,1.23512190867103e-11,-0.2604489378218566,68.27537029726719
27.36,58.08,4.28,0.47,1.77,5.43628384141202e-5,3.98343325452588e-11,0.240778351947841,67.93981003245419,-999.0,-999.0,-999.0,-999.0
23.63,21.2,4.09,0.47,1.87,2.44876089865953e-5,1.58083727092287e-11,0.2526668339005074,67.36055243984853,-999.0,-999.0,-999.0,-999.0
20.57,79.04,7.99,0.39,1.81,0.000105500829736028,4.15815032299898e-10,0.1770189692087374,68.46572793199569,6.64977072694583e-5,2.28211160176738e-10,-0.1882729473536502,67.85457950195898
15.89,75.46,4.11,0.36,1.92,8.56656954550724e-5,1.28407075988517e-10,0.1960595846251414,62.19262058670538,5.15045037504183e-5,7.09055339347292e-11,-0.2188384756009842,57.5612466256287
22.66,44.32,4.68,0.83,2.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
26.3,24.59,4.64,0.66,1.85,2.24337447178425e-5,2.04995770701615e-11,0.249408567947342,68.2719177850323,1.41769284909037e-5,1.0306820010922e-11,-0.2638169196138499,67.51606012158202
26.49,41.03,5.19,0.98,2.11,3.44387227875906e-5,5.22859794211266e-11,0.2388760194158733,67.1692498897718,2.21097251990118e-5,2.74806495735342e-11,-0.249238867355407,69.233465994845
20.01,21.36,6.62,0.48,1.82,2.71000291026729e-5,5.01097864375282e-11,0.2415124511674587,68.9208465737278,1.67567620256904e-5,2.73464682833417e-11,-0.2501777107342895,69.94500952985533
31.32,17.72,4.61,1.04,1.87,1.61371301698892e-5,1.15811783245233e-11,0.2605957139240116,67.8683122351475,1.02793808899927e-5,5.68347367649356e-12,-0.2841956250871305,66.04719469694709
29.1,31.62,6.9,0.72,2.01,3.42025753060803e-5,4.45616920144361e-11,0.2412400880360743,68.51299798197772,2.15016916124065e-5,2.26962014254478e-11,-0.2499823214107734,69.2146644338987
21.8,46.36,5.46,0.42,2.0,5.39301558255013e-5,7.24338335076892e-11,0.2165012304221992,55.723720281269316,3.37137553872566e-5,3.83316269558162e-11,-0.2447900534585917,68.49438900736521
22.2,28.01,6.42,0.23,1.63,3.98215584409937e-5,4.1374583319552e-11,0.241376644709633,68.25844745215659,2.4936915170001e-5,2.12596329951057e-11,-0.2507980609338084,68.3156645421655
33.32,77.82,4.93,0.93,2.17,6.48669452003149e-5,5.82744728022931e-11,0.2225497129599287,52.112569569828906,-999.0,-999.0,-999.0,-999.0
19.58,41.93,6.93,0.58,2.15,4.79065822470935e-5,2.15375803714853e-10,0.1913434478057652,68.44074354610541,3.01844789064309e-5,1.23683004859411e-10,-0.2103598489582341,68.160636262067
18.77,63.23,7.65,0.24,2.0,8.52280582711331e-5,3.1642034560389e-10,0.1918572055295156,79.0554210498086,5.27542329801704e-5,1.75333444332498e-10,-0.1945917976226815,67.2449079823661
30.91,22.53,7.25,0.84,1.98,2.47438609374853e-5,2.75173483723639e-11,0.2465507797771017,68.9600836429245,1.5693298718601e-5,1.39256479882847e-11,-0.2603218961303868,69.60626295908412
15.83,51.39,4.54,1.1,1.92,4.68751680016359e-5,2.9586589119152e-10,0.186915123738681,69.89962194375579,3.06932536761477e-5,1.77076840619582e-10,-0.2029159547011199,70.6396100239248
34.52,24.9,4.28,0.38,1.7,3.28508124301214e-5,1.22003264497535e-11,0.2553897362245514,65.77306906567351,1.84678009980782e-5,5.99739242429431e-12,-0.2744217638150658,62.35746553145008
20.37,59.55,7.66,0.94,2.15,6.0046272177494e-5,7.48157198525403e-10,0.1741169914988865,70.48509038558329,3.96916865975843e-5,4.27328791446388e-10,-0.1846609754687999,71.77697041983718
31.73,52.45,6.22,0.61,1.84,5.73666380760286e-5,5.07453641761858e-11,0.2312090238431082,59.906135290306196,3.60626359710012e-5,2.51843096036739e-11,-0.2478568889469693,68.175909401745
33.27,78.62,5.07,1.08,1.84,6.26523274720342e-5,6.18884285533928e-11,0.2201654941037615,52.270471691230505,4.07338848157235e-5,3.088889092085e-11,-0.2448492926638356,68.22323303681779
32.38,30.15,5.68,0.89,1.52,-999.0,-999.0,-999.0,-999.0,1.91771707970701e-5,1.2450154835661e-11,-0.2597979128106259,68.19738345200763
33.12,35.6,6.32,0.65,1.52,4.15747669695313e-5,3.13189773661709e-11,0.2433566189343555,68.1383974696195,2.60890990107855e-5,1.56333100756918e-11,-0.2538435844503196,67.80431905070944
23.04,70.57,7.04,0.53,1.66,8.7175565400023e-5,1.72016515744082e-10,0.1894452334679134,64.7872685158569,5.55682336514822e-5,9.45306804833067e-11,-0.209920610962046,61.418918520732916
23.93,34.18,5.14,0.29,1.94,4.50012590540213e-5,3.48875585613254e-11,0.2423606848007824,68.060056280631,-999.0,-999.0,-999.0,-999.0
31.68,15.52,5.56,0.53,2.2,1.88786109922208e-5,1.13379665248649e-11,0.259595427847954,67.01859795862546,1.14621012091549e-5,5.71057233366979e-12,-0.2821175072497859,64.99604196439002
27.02,33.59,6.15,0.81,1.79,3.34197036081195e-5,4.68844240682147e-11,0.240975807084888,68.5297780288644,-999.0,-999.0,-999.0,-999.0
25.33,54.54,6.99,0.62,1.96,6.49444993098392e-5,1.12518034412532e-10,0.201631126500551,62.073877343566316,4.38797353515856e-5,6.17934805710626e-11,-0.2291340246115086,57.51544535050232
25.69,56.22,7.03,1.16,2.09,5.04057653398748e-5,1.97589000544792e-10,0.1922016450941476,67.88259649574802,3.14293780665412e-5,1.08167909529221e-10,-0.2141374437041828,67.18935051299601
27.04,70.82,7.32,1.04,2.15,6.17191234036572e-5,2.14093702160692e-10,0.1881229352596458,67.2634516639867,4.02022738668053e-5,1.16641578263096e-10,-0.2204789726714045,69.26230590318951
20.09,68.33,6.88,0.64,1.64,7.70398990619519e-5,3.03310101860126e-10,0.1938740871535846,80.11659366609929,4.92410859510941e-5,1.67983345047536e-10,-0.1961658900972675,67.1429579045503
23.8,21.28,6.29,0.61,1.72,2.76735812959223e-5,3.1040549413678e-11,0.2451919722741736,68.82996896381951,1.73881681863917e-5,1.65935087571429e-11,-0.2569231272227763,69.36829833837002
23.8,61.42,5.16,0.94,1.51,5.89238445941811e-5,8.77029011463788e-11,0.2095286944790765,58.85091405208689,-999.0,-999.0,-999.0,-999.0
16.83,58.87,4.31,0.63,1.74,-999.0,-999.0,-999.0,-999.0,4.04468880777098e-5,6.51327162342887e-11,-0.2273371623777522,57.84678838405369
34.23,30.58,6.52,1.14,1.54,2.80432756513201e-5,3.01785081712603e-11,0.2451004800224093,68.80883818605952,-999.0,-999.0,-999.0,-999.0
18.8,16.41,6.37,0.68,1.73,1.9486977892194e-5,4.25664196584369e-11,0.234210399140095,54.71569574081481,1.21506393108288e-5,2.41074442995716e-11,-0.2551264742914465,71.24718012460072
18.66,67.04,5.34,0.73,2.06,6.42170577702522e-5,2.29939835306966e-10,0.1869233778615896,67.31027787475041,4.10561410366385e-5,1.30477719987273e-10,-0.2035990247938491,66.19964171826379
33.76,25.14,7.79,0.27,1.65,4.01837595186134e-5,2.50092893299492e-11,0.2454261276583427,67.88804633200101,2.52836320128523e-5,1.22547926690255e-11,-0.2576277774894372,66.9034363396766
33.76,35.84,7.64,1.16,1.68,3.2797597037102e-5,4.98687371207683e-11,0.240818444533298,68.6633174845013,2.16310090291538e-5,2.54076467487057e-11,-0.2510379711337492,69.76455752218611
29.78,61.06,4.25,0.88,1.57,5.15799613120123e-5,4.03834831285306e-11,0.2408111251522093,68.00210372781629,3.20537926550198e-5,2.00123413343188e-11,-0.2500704291257562,67.75036549164312
23.54,73.83,6.1,1.11,1.61,6.76014351363294e-5,2.07707684176506e-10,0.188325127626915,66.7923786300097,4.52411808897957e-5,3.70457138190465e-11,-0.2087214670332189,68.61778273323691
26.63,37.16,5.39,0.39,2.09,3.91335667893126e-5,3.65929803533355e-11,0.2420366092210697,68.1441461339142,-999.0,-999.0,-999.0,-999.0
15.56,60.73,5.26,0.35,1.86,7.58420943575227e-5,1.88369424082023e-10,0.1894449195332821,65.70049868050249,4.68020626060244e-5,1.11521398329419e-10,-0.2072039581188359,63.65404559117802
34.91,73.06,7.1,0.39,1.89,9.55499806062978e-5,7.01629253789154e-11,0.2113200333027928,53.74470742546192,4.97420457553086e-5,3.48324574737173e-11,-0.2442477099253487,68.04894391714109
17.65,76.44,5.97,1.17,1.77,7.32906998280676e-5,8.9092128777094e-10,0.1719669152344788,70.0710119190145,4.39099912116384e-5,2.04273413945617e-10,-0.1761551179770047,71.6652521873664
31.75,70.1,7.28,0.23,1.88,9.66571103732768e-5,7.77930939392399e-11,0.2072270201017594,55.300160519658,5.91068133010519e-5,3.84111981728674e-11,-0.2435337293629487,68.0511170344823
33.43,65.17,4.67,0.29,1.58,8.40661143648221e-5,3.75834103967481e-11,0.2407949505667169,67.7800916751507,4.8223867645328e-5,1.82544945311146e-11,-0.2495496966220165,66.86849460803082
32.85,64.87,4.71,0.26,1.72,8.19530914213918e-5,3.87502627550259e-11,0.2405921001928618,67.80927696187972,4.68417856527597e-5,1.88447281392711e-11,-0.2483730161508861,66.79079466227961
33.86,77.06,5.89,1.19,2.15,5.87574954912303e-5,8.00128588160143e-11,0.2115060614602469,57.49450238679829,3.88385814248811e-5,4.02202316793893e-11,-0.2432262648867408,68.5156956719388
29.01,17.39,6.64,0.84,1.73,1.9888961057861e-5,1.96308725836413e-11,0.2512599101698038,69.03276170077632,1.2357840038128e-5,9.99895337412634e-12,-0.2681397848729137,69.51005898627707
20.13,29.77,7.52,0.98,2.01,3.17204803802818e-5,2.61986102746238e-10,0.193042947230444,71.83877136700909,2.07472935031138e-5,1.4316460703132e-10,-0.2157072039027552,73.24343027188199
30.84,54.52,6.59,0.29,1.71,7.08626487281965e-5,5.38136906378695e-11,0.2251209484325013,54.32256067419791,4.41416614381677e-5,2.62975485597049e-11,-0.2466718522874675,67.8628269723384
34.58,46.27,6.66,0.81,1.57,4.74997576450167e-5,4.43504524315247e-11,0.2404913854219931,68.1784960210966,3.151237690733e-5,2.2113945700617e-11,-0.249864434098361,68.41140199626162
29.46,78.66,4.88,0.47,1.86,8.142477514155e-5,6.05565473455701e-11,0.217400062179747,50.51999126790349,4.90329691652665e-5,2.98805451513449e-11,-0.2452838769823647,67.85674692733271
31.34,62.45,4.63,0.7,1.69,5.96093948685956e-5,4.16653794689817e-11,0.2404305237727805,67.96447662671612,3.6454427218168e-5,2.06291173100046e-11,-0.2493359163151531,67.65618676791948
19.05,34.36,6.85,1.02,1.52,3.52547777109115e-5,2.53305168049458e-10,0.1920703170358441,70.8702811402149,2.30521907079079e-5,1.48531319583677e-10,-0.2116020096296797,71.95796391721501
25.85,68.66,4.41,0.71,1.5,7.20721592054323e-5,5.57405739819689e-11,0.2178159868161753,52.32014890230891,3.80607354856083e-5,2.95009766815449e-11,-0.2459587714579056,68.0568713369043
24.78,29.63,6.8,0.73,2.19,3.42944807761079e-5,6.34385202720566e-11,0.2330967562578659,62.28042277571561,2.26510543536508e-5,3.4278772750197e-11,-0.2482049567077052,69.7122780609333
16.65,48.37,7.13,0.26,2.0,7.19712079755595e-5,2.9803809385143e-10,0.199025444895032,84.1698409919912,4.63276777304964e-5,1.78488263004272e-10,-0.1974934380010084,68.4889472591427
28.3,38.74,6.18,0.86,2.08,3.60261608130797e-5,5.32978140462646e-11,0.2369389140070605,65.4161473752724,2.28984437869222e-5,2.7633198502042e-11,-0.2490637726731868,69.225316929209
21.07,18.77,6.34,0.38,1.77,-999.0,-999.0,-999.0,-999.0,1.57937535711612e-5,1.6507699638713e-11,-0.2566799050896282,69.18254588802067
29.85,26.61,7.54,0.29,1.96,3.66248405916434e-5,3.15484589659367e-11,0.2434888896812867,68.1838153421295,2.24359057393964e-5,1.55428123996058e-11,-0.2549463625204974,68.01718117387081
24.15,68.52,5.86,0.43,1.51,8.98576661956411e-5,8.87661054916893e-11,0.2045421870385034,57.6697715720135,5.48535515826784e-5,4.737125971375e-11,-0.2346979946791546,60.355163616073796
24.8,34.72,4.39,0.58,2.11,3.8017542262063e-5,3.06139217190508e-11,0.2439922477514569,68.19292058889239,2.32481461620967e-5,1.6003679972181e-11,-0.2546489452763382,67.95949226282058
31.13,22.62,6.11,0.62,1.59,2.70601184753876e-5,1.96915971872601e-11,0.2493671603230234,68.06765271697118,1.67209464052552e-5,9.69178991817477e-12,-0.2648902300583054,67.29298757854363
33.15,71.72,7.66,0.5,1.96,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
15.51,30.26,4.91,1.03,1.82,3.00478874812103e-5,1.87443743363242e-10,0.201331932997491,70.54613059860851,1.95098573707275e-5,1.12425643504465e-10,-0.2248008618395766,71.73829753617709
28.62,44.47,4.53,0.88,2.1,3.70809984774632e-5,3.64772075380822e-11,0.2422830110223524,68.2565355449086,-999.0,-999.0,-999.0,-999.0
27.14,65.2,6.32,0.34,1.89,7.50796056892109e-5,7.85949020849523e-11,0.2085044699001434,55.9067028216908,4.62372540790663e-5,4.04545167538042e-11,-0.243286364624155,68.00663954411151
18.38,35.29,4.9,1.12,2.0,2.9990750625229e-5,1.3810931405614e-10,0.2076172545589355,68.0742286923455,-999.0,-999.0,-999.0,-999.0
18.38,16.13,7.78,0.58,1.93,2.30150661034332e-5,7.6377730538805e-11,0.2234768460737564,52.8496241486428,1.36440750943399e-5,3.91201173565994e-11,-0.2496009952215889,71.0000224128687
22.01,71.63,5.63,0.42,2.04,8.11924766174585e-5,1.19216966905538e-10,0.1970892228199302,61.413447098675384,5.10348543218619e-5,6.3197520564257e-11,-0.2244969952584065,54.8219948851992
18.18,55.18,6.81,0.46,1.83,6.81608446772071e-5,2.65077276346419e-10,0.1997769654248618,83.03003146751452,4.08447955313977e-5,1.45774352629738e-10,-0.2011175259083718,67.12170375459722
15.91,34.09,5.84,0.85,2.05,3.76199188641516e-5,3.22283511018994e-10,0.188008519058311,71.40887460762791,2.48740764254403e-5,1.93799617836314e-10,-0.2048869092402876,73.11296939506532
15.55,36.84,7.06,0.53,1.75,4.94351832881049e-5,3.93642075527541e-10,0.1827323419829855,70.6261246189027,3.19841045036161e-5,2.3918739955274e-10,-0.1966629173843542,71.93062313397081
33.58,37.45,4.91,1.03,1.64,3.27291194470764e-5,2.55931516962309e-11,0.2457891024418851,68.20847863574458,-999.0,-999.0,-999.0,-999.0
15.19,78.53,7.68,0.54,2.07,0.000102593853096767,2.7806222314783e-9,0.1278221850074154,70.36046091502607,6.71106467150575e-5,1.78718485748399e-9,-0.1563225796531234,83.67534286892517
21.19,66.64,6.74,0.76,2.19,6.99482409585029e-5,3.34829687346449e-10,0.1785601882428372,68.047867864878,4.46215614593694e-5,9.57072111938645e-11,-0.1990069829274725,69.37747040665168
31.53,49.86,5.76,0.39,1.67,6.11459943868664e-5,4.05188880968343e-11,0.2406151598539453,67.95135089990458,3.68006375642689e-5,1.97121342623593e-11,-0.2496828909192372,67.51388626398392
22.23,21.65,5.62,0.72,2.09,2.47734751949274e-5,3.47857307037821e-11,0.2447477923144621,69.09688398514608,1.50435810305699e-5,1.86485349659031e-11,-0.2565707419397369,70.04014794651478
34.48,49.65,5.51,0.83,1.6,4.95849091498782e-5,3.66655023828295e-11,0.2416740640571303,68.0543574394237,3.17306075542929e-5,1.81981408718032e-11,-0.250811395217603,67.7442810676788
17.41,72.56,4.05,0.32,2.07,8.9769956313347e-5,9.93117589550991e-11,0.2029256829690483,59.358924636418315,5.36230572777695e-5,5.41329533729321e-11,-0.2288112577739492,57.6680659986234
21.1,47.49,7.35,0.34,1.88,1.44481267722778e-5,1.54987214195405e-10,0.2089567731338905,78.00641313537598,-999.0,-999.0,-999.0,-999.0
21.02,76.6,4.72,0.93,1.64,6.8259304626094e-5,1.41876205064731e-10,0.1950369328016623,63.743709136694385,4.37875614905643e-5,7.66489189512715e-11,-0.2189744757327137,59.06925848300451
33.35,71.16,5.5,0.69,2.14,6.94177364136114e-5,5.78046359936845e-11,0.2222685840139288,51.8267089971591,4.40085583954806e-5,2.86767191872473e-11,-0.2451953350226763,68.0353388690289
28.02,36.11,4.64,0.35,1.75,3.73537401272723e-5,2.53115717119493e-11,0.2449590557931688,67.63621720950158,2.2651140998029e-5,1.27027814224946e-11,-0.2563922653912515,66.62038068424877
18.33,73.71,7.49,0.35,1.75,9.57520134726682e-5,4.1440915738415e-10,0.1772562223306771,68.5281948444875,5.93316852882205e-5,2.33165368225325e-10,-0.1888182107303142,68.23667554400471
32.31,38.95,7.63,0.79,1.54,4.27639158104354e-5,5.07625698538927e-11,0.2371210189377416,65.46087128786421,2.76006868705857e-5,2.55922920560982e-11,-0.2492758473886888,68.9261425933376
21.16,79.84,5.83,0.58,1.57,9.01223841926784e-5,1.71019994319527e-10,0.188992769541331,64.51003170677662,5.67691726191506e-5,9.12452516450897e-11,-0.2091214551896153,60.37498599387819
34.74,24.13,7.97,1.04,1.77,2.45219032214681e-5,2.83108875561317e-11,0.2464289668164997,69.15217389921399,1.52541364266804e-5,1.4453022726251e-11,-0.2590336324744855,69.64540420212522
18.29,47.84,7.74,0.79,1.79,5.5680985518634e-5,6.43020485725617e-10,0.1811530789821967,70.41890936959551,3.49255885292101e-5,3.8796424588311e-10,-0.1869734925770222,72.2368938055559
20.97,26.13,6.18,0.94,1.53,2.80087995956674e-5,7.8211640460193e-11,0.2282419361863284,62.11869552266011,1.81412998796488e-5,4.12055574386065e-11,-0.2466124929503718,70.25216458880959
15.27,71.17,7.5,0.72,1.73,8.66379192604936e-5,2.05616766183908e-9,0.1401491217240888,71.66006013006029,5.73668448934852e-5,1.31832520674889e-9,-0.1648726145391005,75.823541214798
33.3,24.37,6.5,1.1,1.53,2.36399215214388e-5,2.41841930508333e-11,0.2481696039925828,69.03170774999501,1.53022127685862e-5,1.19380269642314e-11,-0.2628992258787185,69.21093724630911
28.82,41.38,5.67,1.09,2.03,3.47469133982711e-5,5.29205224522384e-11,0.2379282391576714,66.32553439137628,2.22480367408048e-5,2.70779700469011e-11,-0.2495251426616317,69.34929883505431
27.59,76.28,7.57,0.97,1.8,6.97874009700617e-5,1.98713003981937e-10,0.1882592798737063,66.40532664183921,4.56006370442908e-5,1.06909832044465e-10,-0.2079299546888971,64.5470211606293
25.29,78.9,4.77,0.56,1.86,8.92790285725176e-5,7.66556710156809e-11,0.209446684718859,55.34874423315608,5.63515524960107e-5,5.27567346689558e-12,-0.2249681017232029,47.716012544967185
26.88,23.1,5.09,0.82,2.06,2.13234149535098e-5,2.29015666965735e-11,0.2488190355163582,68.8382129230176,1.3381317116931e-5,1.18377092124161e-11,-0.2630462752757157,69.01975266867122
26.8,71.98,4.84,0.22,1.59,7.77539397494165e-5,5.51383924475486e-11,0.221929147417316,51.3620105175838,4.7672722085019e-5,2.78211021160308e-11,-0.2455896777099668,67.65887605404802
29.71,67.94,6.04,0.59,1.66,7.22460470291431e-5,6.97047627727521e-11,0.2135995162788163,53.9241940840432,4.52825070556127e-5,3.4776243034688e-11,-0.2435901442559109,68.13154626699222
29.2,18.26,6.41,1.15,1.87,1.76617843626426e-5,2.28239568995944e-11,0.2503315854730655,69.7382368875022,1.1165568771781e-5,1.18647030508545e-11,-0.266817970793049,71.15463110146928
21.43,43.69,4.41,0.72,1.68,4.31502501107601e-5,5.33605648689244e-11,0.2338229928508021,62.4595659228965,2.62378198137307e-5,2.8278008176466e-11,-0.2478875776452381,68.63823747957693
20.21,47.97,6.56,0.66,1.72,5.40118512339264e-5,1.76352988019588e-10,0.1936043902348049,66.63154900536122,3.44097788064642e-5,9.72787843578845e-11,-0.215862708873421,64.38396850382958
22.48,55.6,6.47,0.94,1.81,5.47299727103367e-5,1.81818856377718e-10,0.1927185888216141,66.70321243449861,3.61688173174003e-5,9.79079569652515e-11,-0.2154107198245462,64.91225578417362
33.42,44.98,6.87,0.84,1.62,4.6238546961114e-5,4.83453554116012e-11,0.2377876453968074,65.96018245401292,2.98524632919808e-5,2.41346954324417e-11,-0.2484373517336842,68.5858371446053
28.35,60.45,4.1,0.57,1.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
27.48,26.94,4.14,0.39,1.72,2.60404265138148e-5,1.64825357084017e-11,0.2509856595632255,67.02491869547639,1.58375352138211e-5,8.28790946006447e-12,-0.2659866812464593,64.58007030961791
26.19,37.05,4.4,0.85,1.55,3.19677940755158e-5,3.05486059824244e-11,0.2323643955621376,64.06781769632708,1.95855785004766e-5,1.59584146053818e-11,-0.2522939210370597,67.19853538489812
23.65,18.52,5.14,0.55,1.88,2.20056288964695e-5,1.90991674234824e-11,0.2510408971415118,68.38681109558478,1.40994891668638e-5,9.84281334028927e-12,-0.2662382401175215,67.7137763146092
30.03,19.47,7.57,0.77,1.76,2.29392837465393e-5,2.47826679685291e-11,0.2479486348048996,69.00959782908788,1.46561932319517e-5,1.22077643571413e-11,-0.2628841529579504,69.37164783884883
20.36,70.58,4.65,0.92,1.74,6.13428228928088e-5,1.38281485157189e-10,0.1969061327112985,63.9098127742449,3.95098912664521e-5,7.60510846471508e-11,-0.2210025560758802,59.4564661702881
26.09,42.64,7.16,0.5,1.88,5.00907632741944e-5,7.49947812952085e-11,0.2163964782868483,57.08676711640831,3.06881003168313e-5,3.98353288809478e-11,-0.2448406823055443,68.70259321074559
33.04,67.87,4.21,0.95,1.59,5.75446718403543e-5,3.95109729075587e-11,0.2408678432125834,67.97089985580979,-999.0,-999.0,-999.0,-999.0
28.5,38.1,5.74,0.99,2.14,3.28680414159767e-5,4.91869246969246e-11,0.2406823949185352,68.53476304061299,2.11927514513447e-5,2.51668371160476e-11,-0.2488925540209372,69.3582639226701
18.85,22.79,6.46,0.44,1.66,2.85781660738445e-5,5.45894043533552e-11,0.2394781519998897,63.044844264535186,1.83484860851609e-5,3.00768865221117e-11,-0.2494663623710339,69.66487768741351
24.33,55.15,4.9,0.87,1.74,5.33991026293206e-5,6.83972620967431e-11,0.2200546998440681,55.144585076933815,3.45412609918943e-5,3.67257504495928e-11,-0.2453159511588086,68.58773821632161
17.51,18.63,7.62,1.18,1.94,2.27816608168583e-5,2.63204376378166e-10,0.1997625091718777,75.32818220537851,1.52797959280524e-5,1.64330674208254e-10,-0.2216692205490706,79.17193905026521
20.86,30.5,7.25,0.86,2.02,3.36881356305833e-5,1.74727213170544e-10,0.2003753776640663,69.46593087663389,2.16897325067868e-5,9.56918176707376e-11,-0.2279184144369714,69.09135441179117
28.77,55.43,7.27,0.34,1.82,7.03128336062798e-5,7.45441303750743e-11,0.2114490603515749,55.39114644176751,4.3348753493492e-5,3.78011363535397e-11,-0.2441138190708251,68.2265580532446
34.07,51.78,5.79,1.02,1.76,4.60475353534035e-5,4.49012047035342e-11,0.2404571180937683,68.1947032800741,3.02159026969743e-5,2.23857187909618e-11,-0.2490159395200338,68.39534570592411
15.82,36.73,7.95,0.22,1.56,6.0197380907911e-5,2.79134469464661e-10,0.1859850461317099,68.90622787230011,3.86682244000513e-5,1.67497730975435e-10,-0.2016273802710915,69.2551023096816
28.95,15.08,5.74,0.92,1.65,1.59003010878279e-5,1.35622812717442e-11,0.2579000134351345,68.65117557691703,-999.0,-999.0,-999.0,-999.0
18.62,62.51,7.79,0.72,2.07,7.03149393239257e-5,8.82843798396678e-10,0.1721740780500785,70.1629247968581,4.50059827617012e-5,5.19316071357252e-10,-0.1813049513547784,71.2834330513945
24.52,23.78,4.85,0.9,2.18,-999.0,-999.0,-999.0,-999.0,1.51659500175886e-5,1.46109652713775e-11,-0.2592908458398985,69.38265181449219
16.61,76.36,5.63,1.17,1.96,7.1308519927495e-5,1.09766685636185e-9,0.1704148243430858,70.0489758066824,4.8679327155301e-5,6.47478589576719e-10,-0.1789146018287977,71.2105215204252
28.47,40.81,7.07,0.87,1.61,4.07314162845943e-5,6.67108311547723e-11,0.2243054243126878,56.120728950884796,2.63226641822776e-5,3.51198112766372e-11,-0.2447191685369381,69.16606967250688
28.65,22.72,6.91,0.28,2.15,3.05636467455883e-5,2.51763492845259e-11,0.2459825901156222,68.13788863897172,1.79260433837166e-5,1.27229807808572e-11,-0.2575599130917046,67.07847716926302
34.93,63.89,4.2,0.3,1.53,8.72923054966726e-5,3.09069193793485e-11,0.242188959820839,67.52031226892619,3.68739187856201e-5,1.49899258886927e-11,-0.2518782386692847,66.25187533462432
30.99,28.35,6.4,0.43,1.52,3.65728089370438e-5,2.59734615258606e-11,0.2451797026492005,67.9668231066676,2.25122685641935e-5,1.2735905197488e-11,-0.2577082633698649,67.3677399488368
23.4,38.32,7.18,0.9,1.82,4.09804631291223e-5,1.30896584559617e-10,0.2042460585275882,65.8761773840942,2.74510740460362e-5,7.21030618930225e-11,-0.2336085311200846,63.81932424201178
31.02,44.43,5.08,0.96,2.03,3.81595917794573e-5,3.81156881603477e-11,0.2419713056506728,68.29363274496659,2.42887514374357e-5,1.9050758909668e-11,-0.2524021328648637,68.50740647710008
29.18,50.91,4.77,0.59,1.89,5.06249814462792e-5,3.93697184121156e-11,0.2228967257060813,61.0777907359534,3.03766012380939e-5,1.93382607170628e-11,-0.250419242117314,67.70513463574818
26.92,56.1,5.73,0.38,1.96,6.06274211507823e-5,5.99021578130732e-11,0.2216274579500658,51.372919475546894,-999.0,-999.0,-999.0,-999.0
