size,test_mse,seed
1301,0.08582577109336853,130149
1301,0.08869662135839462,130150
1301,0.08687936514616013,130151
1044,0.09003419429063797,104442
1044,0.08785507827997208,104443
1044,0.08778044581413269,104444
1044,0.0845857784152031,104445
1044,0.09109804034233093,104446
1044,0.086890310049057,104447
1044,0.08713369071483612,104449
1044,0.08798985928297043,104448
1044,0.08619477599859238,104450
784,0.09282514452934265,78442
1044,0.08931669592857361,104451
784,0.08891452103853226,78444
784,0.0926656648516655,78445
784,0.09574748575687408,78443
784,0.09094525128602982,78446
784,0.09192883968353271,78447
784,0.08874258399009705,78448
784,0.09481790661811829,78449
784,0.08941707760095596,78450
784,0.09097699075937271,78451
787,0.0969567745923996,78742
787,0.0889064148068428,78744
787,0.0922217071056366,78745
787,0.0885113850235939,78743
787,0.09553876519203186,78746
787,0.09172005206346512,78748
787,0.0931057557463646,78747
787,0.09073718637228012,78749
787,0.09066495299339294,78750
787,0.09155102074146271,78751
1313,0.08904062211513519,131342
1313,0.08771105855703354,131343
1313,0.08640411496162415,131344
1313,0.0880478173494339,131345
1313,0.0853901207447052,131346
1313,0.08505185693502426,131347
1313,0.0874222069978714,131348
1313,0.08728975802659988,131349
1313,0.08568036556243896,131350
792,0.09545682370662689,79242
1313,0.08715233206748962,131351
792,0.0876714438199997,79243
792,0.09470396488904953,79245
792,0.09255608171224594,79244
792,0.09136689454317093,79246
792,0.08802735805511475,79248
792,0.09187064319849014,79247
792,0.09071823954582214,79249
792,0.08858198672533035,79251
792,0.08916018158197403,79250
1056,0.08588546514511108,105642
1056,0.09001612663269043,105644
1056,0.09047136455774307,105643
1056,0.08612699061632156,105645
1056,0.08439788967370987,105647
1056,0.09087999910116196,105646
1056,0.08795592188835144,105648
1056,0.08653881400823593,105649
1056,0.0872630923986435,105650
1056,0.08912742882966995,105651
798,0.08810185641050339,79842
798,0.08953351527452469,79843
798,0.09469945728778839,79844
798,0.08741525560617447,79845
798,0.09395109862089157,79846
798,0.09642626345157623,79847
798,0.09514933079481125,79849
798,0.09217557311058044,79848
798,0.0975009948015213,79850
798,0.09235946834087372,79851
1065,0.08816220611333847,106542
1065,0.08804371953010559,106543
1065,0.08613099902868271,106544
1065,0.09015205502510071,106545
1065,0.092686228454113,106546
1065,0.08849131315946579,106547
1065,0.08887287229299545,106548
1065,0.09043090790510178,106549
1065,0.08759861439466476,106550
1065,0.09221170097589493,106551
801,0.09164458513259888,80142
801,0.09228406846523285,80143
801,0.09330248832702637,80144
801,0.09117200970649719,80145
801,0.09198809415102005,80146
801,0.0917958915233612,80148
801,0.0893942192196846,80147
801,0.09225232899188995,80149
801,0.08862105011940002,80150
801,0.09376481920480728,80151
1337,0.08605106174945831,133742
1337,0.08773952722549438,133743
1337,0.0858800932765007,133744
1337,0.08529243618249893,133745
1337,0.0869336649775505,133746
1337,0.08687645196914673,133747
1337,0.08696223050355911,133748
1337,0.08589175343513489,133749
1337,0.08717367053031921,133750
805,0.0938001424074173,80542
1337,0.08527036011219025,133751
805,0.09331212192773819,80543
805,0.09093562513589859,80544
805,0.09152505546808243,80545
805,0.09476288408041,80546
805,0.09078405052423477,80547
805,0.09134475886821747,80548
805,0.09390337765216827,80550
805,0.08904124051332474,80549
805,0.08970686048269272,80551
1074,0.08791431784629822,107442
1074,0.08807658404111862,107443
1074,0.08874751627445221,107444
1074,0.0891176238656044,107445
1074,0.08549890667200089,107446
1074,0.08864161372184753,107447
1074,0.08746913820505142,107448
1074,0.09179741144180298,107449
1074,0.08847855776548386,107450
1074,0.08712078630924225,107451
1348,0.08559442311525345,134842
1348,0.08772178739309311,134843
1348,0.08379939943552017,134844
1348,0.0866449773311615,134846
1348,0.0844448134303093,134845
1348,0.08670498430728912,134847
1348,0.08570967614650726,134848
1348,0.08513680100440979,134849
1348,0.08650942891836166,134850
1080,0.08526655286550522,108042
1348,0.08695168048143387,134851
1080,0.08580771088600159,108043
1080,0.0903334692120552,108044
1080,0.08895432949066162,108045
1080,0.08902883529663086,108046
1080,0.08969002217054367,108047
1080,0.08702617138624191,108048
1080,0.08654017001390457,108049
1080,0.08761712908744812,108050
811,0.09056971222162247,81142
1080,0.0886811688542366,108051
811,0.09366706013679504,81143
811,0.09251557290554047,81144
811,0.08919420093297958,81145
811,0.0899880975484848,81146
811,0.08960592746734619,81147
811,0.09250856935977936,81148
811,0.09611610323190689,81149
811,0.08667096495628357,81150
811,0.08980784565210342,81151
1084,0.08870254456996918,108443
1084,0.08769164979457855,108442
1084,0.08911413699388504,108444
1084,0.08365281671285629,108445
1084,0.08914822340011597,108446
1084,0.08979693055152893,108447
1084,0.09011205285787582,108448
1084,0.08858033269643784,108449
1084,0.08778562396764755,108450
1084,0.08798010647296906,108451
814,0.09010714292526245,81443
814,0.09004040062427521,81442
814,0.08898693323135376,81444
814,0.09128419309854507,81446
814,0.09460139274597168,81445
814,0.09070484340190887,81447
814,0.08808043599128723,81448
814,0.08752598613500595,81449
814,0.08459252119064331,81450
814,0.09243840724229813,81451
1360,0.08740714937448502,136042
1360,0.0863010436296463,136043
1360,0.08643932640552521,136044
1360,0.08541703969240189,136045
1360,0.08629059046506882,136046
1360,0.08863615244626999,136047
1360,0.08565741777420044,136049
1360,0.0852787122130394,136048
1360,0.0880565494298935,136050
1360,0.08542987704277039,136051
819,0.09129948914051056,81942
819,0.09067043662071228,81943
819,0.09354578703641891,81944
819,0.09654659032821655,81945
819,0.09789102524518967,81946
819,0.08902684599161148,81947
819,0.09295627474784851,81948
819,0.08719595521688461,81949
819,0.09082074463367462,81950
819,0.09628612548112869,81951
1093,0.0882876068353653,109344
1093,0.0892225131392479,109342
1093,0.08582788705825806,109343
1093,0.0891449823975563,109346
1093,0.09098982065916061,109345
1093,0.08797524124383926,109347
1093,0.08546656370162964,109350
1093,0.08822353929281235,109348
1093,0.08452492207288742,109349
1093,0.08780944347381592,109351
1099,0.09085918962955475,109943
1099,0.08785071969032288,109942
1099,0.08686016499996185,109944
1099,0.08931361138820648,109946
1099,0.0878385528922081,109945
1099,0.0860111266374588,109947
1099,0.09253694117069244,109949
1099,0.08835424482822418,109948
1099,0.08981028199195862,109950
1099,0.08746983855962753,109951
825,0.09051922708749771,82542
825,0.0842268243432045,82543
825,0.09383989870548248,82544
825,0.0889563262462616,82545
825,0.0937390848994255,82546
825,0.09063443541526794,82547
825,0.09041938930749893,82548
825,0.08916614204645157,82549
825,0.09509444981813431,82550
825,0.08537227660417557,82551
1103,0.09027156978845596,110342
1103,0.08987928926944733,110343
1103,0.08543295413255692,110345
1103,0.08722223341464996,110344
1103,0.09263277798891068,110346
1103,0.0878346711397171,110347
1103,0.08488001674413681,110348
1103,0.08657937496900558,110349
1103,0.08584598451852798,110350
1103,0.08611088991165161,110351
828,0.09357690066099167,82842
828,0.09262915700674057,82843
828,0.08811110258102417,82845
828,0.0921720564365387,82844
828,0.09044896066188812,82846
828,0.09016969799995422,82847
828,0.09135828912258148,82848
828,0.09472473710775375,82849
828,0.0986674427986145,82850
828,0.09515439718961716,82851
833,0.0860000029206276,83342
833,0.09113563597202301,83343
833,0.09508636593818665,83344
833,0.09734174609184265,83345
833,0.09324987977743149,83347
833,0.09291019290685654,83346
833,0.08980009704828262,83348
833,0.09300760179758072,83349
833,0.09415482729673386,83350
833,0.08860544860363007,83351
836,0.08744842559099197,83642
836,0.08959631621837616,83643
836,0.08780738711357117,83644
836,0.09594874083995819,83646
836,0.09057632833719254,83645
836,0.08679750561714172,83647
836,0.09037156403064728,83649
836,0.09293347597122192,83648
836,0.08956734091043472,83650
836,0.09109903872013092,83651
1119,0.08738983422517776,111942
1119,0.08634699881076813,111944
1119,0.0905451625585556,111943
1119,0.08827673643827438,111945
1119,0.0903908833861351,111947
1119,0.08717411011457443,111946
1119,0.08611011505126953,111948
1119,0.08495834469795227,111949
1119,0.08929377049207687,111950
1119,0.08864463120698929,111951
840,0.09298435598611832,84042
840,0.08882757276296616,84043
840,0.08901775628328323,84044
840,0.08927083760499954,84045
840,0.09232864528894424,84046
840,0.09255065023899078,84047
840,0.08680147677659988,84048
840,0.08979476243257523,84049
840,0.08974167704582214,84050
840,0.09098927676677704,84051
1123,0.08654569089412689,112342
1123,0.08875575661659241,112343
1123,0.08811602741479874,112344
1123,0.08516081422567368,112345
1123,0.08872517943382263,112346
1123,0.08714956045150757,112347
1123,0.0851861909031868,112348
1123,0.08787383884191513,112349
1123,0.08775966614484787,112350
1123,0.0850822776556015,112351
843,0.0890069305896759,84342
843,0.08832769095897675,84343
843,0.09213165193796158,84344
843,0.09296585619449615,84345
843,0.08872310817241669,84346
843,0.09080757200717926,84347
843,0.08879373967647552,84348
843,0.09698294848203659,84350
843,0.09511695802211761,84349
843,0.08997886627912521,84351
848,0.0868544951081276,84843
848,0.09500986337661743,84842
848,0.09237217158079147,84844
848,0.08860112726688385,84845
848,0.08915458619594574,84847
848,0.09091012179851532,84846
848,0.09895507991313934,84849
848,0.09398862719535828,84848
848,0.09314337372779846,84850
848,0.08923961967229843,84851
1132,0.08556980639696121,113242
1132,0.0865640938282013,113243
1132,0.08732755482196808,113244
1132,0.08601202815771103,113245
1132,0.08669257909059525,113246
1132,0.08915053308010101,113247
1132,0.08934266120195389,113248
1132,0.08991113305091858,113249
1132,0.08873359858989716,113251
1132,0.09076080471277237,113250
1138,0.08778075128793716,113842
1138,0.08547432720661163,113843
1138,0.09010259807109833,113844
1138,0.08602172136306763,113845
1138,0.08538929373025894,113846
1138,0.08577461540699005,113847
1138,0.08654565364122391,113848
1138,0.0858701691031456,113849
1138,0.08558855950832367,113850
854,0.09578866511583328,85442
854,0.09771338850259781,85443
1138,0.08666331321001053,113851
854,0.09430991113185883,85444
854,0.09333554655313492,85446
854,0.08882290124893188,85445
854,0.09221728146076202,85447
854,0.08443908393383026,85448
854,0.09636670351028442,85449
854,0.08898534625768661,85450
854,0.09367185831069946,85451
1142,0.08715905994176865,114242
1142,0.08623021841049194,114243
1142,0.09061272442340851,114244
1142,0.08670663088560104,114245
1142,0.09153088182210922,114246
1142,0.0907248929142952,114247
1142,0.09082583338022232,114248
1142,0.08877390623092651,114249
1142,0.08930303901433945,114250
1142,0.08917427062988281,114251
857,0.08835774660110474,85742
857,0.0886760875582695,85743
857,0.09446854889392853,85744
857,0.08869170397520065,85745
857,0.09025989472866058,85746
857,0.09271714836359024,85747
857,0.0897478237748146,85748
857,0.09123704582452774,85749
857,0.08879467099905014,85750
857,0.09189365059137344,85751
862,0.08942288905382156,86242
862,0.08526719361543655,86243
862,0.08741267025470734,86245
862,0.09162674099206924,86244
862,0.08882733434438705,86246
862,0.09380262345075607,86248
862,0.09069085866212845,86247
862,0.08560661226511002,86249
862,0.08843832463026047,86250
862,0.08929988741874695,86251
865,0.09388493746519089,86542
865,0.09256908297538757,86544
865,0.09229924529790878,86543
865,0.09462621808052063,86545
865,0.09040198475122452,86546
865,0.09270626306533813,86547
865,0.09202072024345398,86549
865,0.0945131927728653,86548
865,0.08707231283187866,86550
865,0.08870852738618851,86551
1158,0.08749251067638397,115842
1158,0.08633452653884888,115843
1158,0.0882072001695633,115844
1158,0.08972540497779846,115845
1158,0.08523927628993988,115846
1158,0.08818762749433517,115847
1158,0.08592154085636139,115848
1158,0.08551529049873352,115850
1158,0.08737897127866745,115849
1158,0.08906112611293793,115851
869,0.09873677790164948,86943
869,0.08891549706459045,86942
869,0.0868772342801094,86944
869,0.09406010806560516,86945
869,0.08800076693296432,86946
869,0.09043074399232864,86948
869,0.09224946796894073,86947
869,0.08641327172517776,86949
1162,0.08530114591121674,116242
869,0.09361667931079865,86951
869,0.0883120521903038,86950
1162,0.09145156294107437,116243
1162,0.08565901219844818,116244
1162,0.0859508141875267,116245
1162,0.08549895137548447,116246
1162,0.09008031338453293,116247
1162,0.08544331043958664,116248
1162,0.08847220987081528,116249
1162,0.09346316009759903,116250
1162,0.08599263429641724,116251
872,0.09065669029951096,87242
872,0.0894877165555954,87243
872,0.08956336975097656,87244
872,0.09193049371242523,87245
872,0.0880628228187561,87246
872,0.09228187799453735,87247
872,0.09404151141643524,87248
872,0.0875815600156784,87249
872,0.0914834514260292,87250
872,0.09032405912876129,87251
877,0.08948147296905518,87743
877,0.09094853699207306,87742
877,0.08952592313289642,87744
877,0.09559351950883865,87746
877,0.08504964411258698,87745
877,0.08968769013881683,87747
877,0.08847740292549133,87749
877,0.09343469887971878,87748
877,0.09275374561548233,87750
877,0.09574409574270248,87751
880,0.08950886130332947,88042
880,0.08916948735713959,88043
880,0.09323733299970627,88046
880,0.08811485767364502,88045
880,0.08971133083105087,88044
880,0.09059112519025803,88047
880,0.0882861316204071,88048
880,0.09334677457809448,88049
880,0.08820963650941849,88050
880,0.09188025444746017,88051
1178,0.0882088840007782,117842
1178,0.08617442101240158,117843
1178,0.08625026047229767,117844
1178,0.09043010324239731,117845
1178,0.08534803241491318,117846
1178,0.08753343671560287,117847
1178,0.08812639117240906,117849
1178,0.08825976401567459,117848
1178,0.09007414430379868,117850
1178,0.08674676716327667,117851
884,0.09121033549308777,88442
884,0.09676942229270935,88443
884,0.09352943301200867,88444
884,0.09191294759511948,88445
884,0.08885746449232101,88446
884,0.09043551981449127,88447
884,0.09032272547483444,88448
884,0.09180635213851929,88450
884,0.0896543487906456,88449
884,0.09578097611665726,88451
1182,0.0924110934138298,118243
1182,0.08650971204042435,118242
1182,0.08663767576217651,118244
1182,0.0890219658613205,118245
1182,0.08780474215745926,118246
1182,0.0855187475681305,118247
1182,0.0858389213681221,118249
1182,0.08805155754089355,118248
1182,0.08728636801242828,118250
1182,0.0878371074795723,118251
887,0.09164021164178848,88742
887,0.0920301228761673,88744
887,0.08884654939174652,88745
887,0.08853490650653839,88743
887,0.0897800624370575,88746
887,0.09244350343942642,88747
887,0.0911199301481247,88748
887,0.0885821282863617,88749
887,0.09286855161190033,88750
887,0.0948784276843071,88751
1188,0.08649435639381409,118842
1188,0.08923827856779099,118843
1188,0.08634957671165466,118844
1188,0.08866654336452484,118845
1188,0.08773376047611237,118846
1188,0.08826624602079391,118847
1188,0.087134949862957,118848
1188,0.08802134543657303,118849
1188,0.08829368650913239,118850
1188,0.08662162721157074,118851
892,0.08983361721038818,89242
892,0.09204694628715515,89243
892,0.09383579343557358,89245
892,0.0896012932062149,89244
892,0.08949796110391617,89246
892,0.08532566577196121,89247
892,0.09216362982988358,89248
892,0.09332499653100967,89249
892,0.08965069055557251,89251
892,0.08916603773832321,89250
895,0.09289076179265976,89542
895,0.08999214321374893,89543
895,0.08584178239107132,89544
895,0.09217216074466705,89545
895,0.09385506808757782,89546
895,0.08819326013326645,89547
895,0.09165127575397491,89548
895,0.08985777199268341,89549
895,0.08771152794361115,89550
895,0.0937805324792862,89551
900,0.0932806134223938,90042
900,0.08663522452116013,90043
900,0.09145315736532211,90044
900,0.08813280612230301,90045
900,0.0872311070561409,90046
900,0.09047650545835495,90047
900,0.09485925734043121,90048
900,0.09194593876600266,90049
900,0.09370384365320206,90050
900,0.09099292010068893,90051
1200,0.08650059998035431,120042
1200,0.08543219417333603,120043
1200,0.0890464037656784,120044
1200,0.08552837371826172,120045
1200,0.08528746664524078,120046
1200,0.08658019453287125,120047
1200,0.0854576826095581,120048
1200,0.08816488087177277,120049
1200,0.08706410974264145,120050
1200,0.08567404001951218,120051
1204,0.08718988299369812,120443
1204,0.088771291077137,120442
1204,0.0855380967259407,120445
1204,0.0880248174071312,120444
1204,0.0870799571275711,120446
1204,0.08708679676055908,120447
1204,0.08680570125579834,120448
1204,0.08716339617967606,120449
1204,0.08965832740068436,120450
904,0.08634763211011887,90442
1204,0.08523289114236832,120451
904,0.0887499749660492,90443
904,0.09396831691265106,90444
904,0.0886911153793335,90445
904,0.08856278657913208,90446
904,0.08571211993694305,90447
904,0.09150380641222,90448
904,0.08579666167497635,90449
904,0.08761795610189438,90450
904,0.09499228745698929,90451
909,0.09060878306627274,90942
909,0.08651413023471832,90944
909,0.09050296992063522,90943
909,0.08910201489925385,90945
909,0.09207113832235336,90948
909,0.08742258697748184,90946
909,0.0887676551938057,90947
909,0.09290273487567902,90949
909,0.0953650027513504,90950
909,0.08773860335350037,90951
912,0.08984559029340744,91242
912,0.08766521513462067,91243
912,0.08792775124311447,91244
912,0.09199492633342743,91245
912,0.08885806053876877,91246
912,0.09038383513689041,91247
912,0.0894022062420845,91248
912,0.08812481164932251,91249
912,0.09084615111351013,91250
912,0.08809717744588852,91251
1220,0.0871482715010643,122042
1220,0.08755313605070114,122043
1220,0.08651436120271683,122044
1220,0.08737919479608536,122045
1220,0.08857661485671997,122046
1220,0.08708014339208603,122047
1220,0.08531495928764343,122048
1220,0.08833764493465424,122049
1220,0.08809639513492584,122050
1220,0.08601304143667221,122051
916,0.09310653805732727,91642
916,0.0980709120631218,91643
916,0.08433901518583298,91644
916,0.09320958703756332,91645
916,0.08819796144962311,91646
916,0.09198325127363205,91647
916,0.08925309032201767,91648
916,0.0878245159983635,91649
916,0.08598301559686661,91650
916,0.08919765800237656,91651
1224,0.08632928133010864,122443
1224,0.0840371623635292,122442
1224,0.0861106887459755,122444
1224,0.08664089441299438,122445
1224,0.08716657012701035,122446
1224,0.08460158109664917,122447
1224,0.08823461085557938,122448
1224,0.09096245467662811,122449
1224,0.08573636412620544,122450
1224,0.08830662071704865,122451
919,0.08712147921323776,91942
919,0.08951374143362045,91943
919,0.09079954028129578,91945
919,0.08857392519712448,91944
919,0.08778806030750275,91946
919,0.09512695670127869,91947
919,0.09341654926538467,91948
919,0.08965747803449631,91950
919,0.08666969835758209,91949
919,0.08423756808042526,91951
1230,0.08532649278640747,123042
1230,0.08655209094285965,123043
1230,0.087651327252388,123044
1230,0.08801756054162979,123045
1230,0.08488252013921738,123046
1230,0.08845003694295883,123047
1230,0.08553679287433624,123048
1230,0.08743471652269363,123049
1230,0.08576568961143494,123050
1230,0.08992928266525269,123051
924,0.0957004725933075,92442
924,0.09309191256761551,92443
924,0.08802612870931625,92444
924,0.08830921351909637,92446
924,0.08820854127407074,92445
924,0.089727483689785,92447
924,0.08945143222808838,92449
924,0.08991221338510513,92448
924,0.08581434935331345,92451
924,0.08895647525787354,92450
927,0.09000033140182495,92742
927,0.08980724960565567,92743
927,0.08787848055362701,92744
927,0.0901353657245636,92745
927,0.09186120331287384,92746
927,0.09090615808963776,92747
927,0.09060920029878616,92748
927,0.08569379895925522,92749
927,0.08961524814367294,92750
927,0.09353096783161163,92751
931,0.09129064530134201,93142
931,0.09200738370418549,93143
931,0.08961961418390274,93144
931,0.0870124101638794,93145
931,0.09375984221696854,93146
931,0.09122128039598465,93147
931,0.08887157589197159,93149
931,0.09294525533914566,93148
931,0.0894690454006195,93150
931,0.08684834837913513,93151
1242,0.08579492568969727,124242
1242,0.08590766787528992,124243
1242,0.08800781518220901,124245
1242,0.08554065972566605,124244
1242,0.08699281513690948,124246
1242,0.0878492146730423,124247
1242,0.0864817202091217,124248
1242,0.0858367308974266,124249
1242,0.08603672683238983,124250
1242,0.08570067584514618,124251
1246,0.08736608922481537,124642
1246,0.08550877869129181,124643
1246,0.08675193786621094,124644
1246,0.08648841828107834,124645
1246,0.08912745118141174,124646
1246,0.0845726877450943,124647
1246,0.08439318835735321,124648
1246,0.08489809930324554,124649
1246,0.08619283139705658,124650
1246,0.0876905620098114,124651
935,0.08901380002498627,93542
935,0.08990989625453949,93543
935,0.09031078219413757,93544
935,0.09187675267457962,93545
935,0.09079665690660477,93546
935,0.09092976152896881,93548
935,0.08837724477052689,93547
935,0.08928247541189194,93549
935,0.08731406182050705,93551
935,0.09293993562459946,93550
1252,0.08581390231847763,125242
1252,0.08769913017749786,125243
1252,0.08610210567712784,125244
1252,0.08712775260210037,125245
1252,0.08419156819581985,125246
1252,0.08547011762857437,125247
1252,0.08724333345890045,125248
1252,0.08606249839067459,125249
1252,0.08519227802753448,125250
1252,0.08650123327970505,125251
940,0.09402883052825928,94042
940,0.09033287316560745,94043
940,0.09111189842224121,94044
940,0.08821533620357513,94045
940,0.09132818877696991,94046
940,0.09001751244068146,94047
940,0.08876854181289673,94048
940,0.09769833087921143,94049
940,0.08740019053220749,94051
940,0.09340822696685791,94050
943,0.09092851728200912,94342
943,0.09315825253725052,94343
943,0.08581005036830902,94344
943,0.08908353745937347,94345
943,0.08606650680303574,94346
943,0.08448955416679382,94347
943,0.08888170123100281,94348
943,0.09399797022342682,94349
943,0.0867629125714302,94350
943,0.09271685779094696,94351
947,0.09272117167711258,94742
947,0.08906346559524536,94743
947,0.08545112609863281,94744
947,0.08923983573913574,94745
947,0.09123191982507706,94746
947,0.09119203686714172,94747
947,0.08632155507802963,94748
947,0.08838939666748047,94749
947,0.08889079093933105,94750
947,0.09220556914806366,94751
1263,0.0880257785320282,126342
1263,0.08751517534255981,126343
1263,0.0869077742099762,126345
1263,0.08819127827882767,126344
1263,0.08792898803949356,126346
1263,0.08438638597726822,126347
1263,0.0867302194237709,126348
1263,0.08681346476078033,126349
1263,0.08805519342422485,126350
1263,0.08673994988203049,126351
951,0.09029251337051392,95142
951,0.08759098500013351,95144
951,0.08943232148885727,95143
951,0.0874166488647461,95145
951,0.09036965668201447,95147
951,0.09025746583938599,95146
951,0.08704514056444168,95148
951,0.08632911741733551,95149
951,0.08642156422138214,95150
951,0.09054561704397202,95151
1274,0.08712790161371231,127442
1274,0.08456278592348099,127443
1274,0.08753958344459534,127445
1274,0.08689553290605545,127444
1274,0.08485270291566849,127446
1274,0.08452579379081726,127447
1274,0.08587982505559921,127448
1274,0.08383452147245407,127449
1274,0.08679741621017456,127450
1274,0.08531130105257034,127451
956,0.0900937169790268,95642
956,0.09004079550504684,95643
956,0.08903960883617401,95644
956,0.09098394960165024,95645
956,0.0980633944272995,95646
956,0.08886882662773132,95647
956,0.08889955282211304,95648
956,0.0882362648844719,95649
956,0.08898609131574631,95650
956,0.08771351724863052,95651
959,0.0875614732503891,95942
959,0.08842508494853973,95943
959,0.08987653255462646,95944
959,0.08912583440542221,95945
959,0.08876997977495193,95947
959,0.08638178557157516,95946
959,0.08692039549350739,95948
959,0.09071236103773117,95949
959,0.0915604680776596,95950
959,0.08917950093746185,95951
964,0.08730099350214005,96442
964,0.08731600642204285,96443
964,0.09131179004907608,96444
964,0.08875375241041183,96447
964,0.08830302208662033,96446
964,0.08781419694423676,96445
964,0.09103543311357498,96448
964,0.09243603050708771,96449
964,0.09060917049646378,96450
964,0.09431499987840652,96451
1286,0.08605265617370605,128642
1286,0.08961249887943268,128643
1286,0.08786921203136444,128644
1286,0.08690132945775986,128645
1286,0.0874117836356163,128646
1286,0.08531351387500763,128647
1286,0.08767629414796829,128648
1286,0.08434098958969116,128649
1286,0.08662804216146469,128650
1286,0.08625008165836334,128651
1290,0.08407687395811081,129042
1290,0.08538161218166351,129043
1290,0.08466316759586334,129044
1290,0.08781649172306061,129045
1290,0.0875084325671196,129046
1290,0.08566587418317795,129047
1290,0.08719219267368317,129048
1290,0.0893934816122055,129049
968,0.0940229594707489,96842
1290,0.08711064606904984,129051
1290,0.08595719933509827,129050
968,0.08548122644424438,96843
968,0.08771132677793503,96844
968,0.08534704148769379,96845
968,0.08975403010845184,96846
968,0.08876214921474457,96847
968,0.08793830871582031,96848
968,0.08855051547288895,96849
968,0.08829976618289948,96850
968,0.08802714943885803,96851
1296,0.08642634749412537,129642
1296,0.086273692548275,129643
1296,0.08464520424604416,129644
1296,0.08817218989133835,129645
1296,0.08522163331508636,129646
1296,0.08643121272325516,129647
1296,0.08762431144714355,129648
1296,0.08834042400121689,129649
1296,0.08704458177089691,129650
1296,0.08708787709474564,129651
974,0.08991041779518127,97442
974,0.08941429108381271,97443
974,0.08844547718763351,97444
974,0.09090480953454971,97445
974,0.08608987182378769,97446
974,0.0871918797492981,97447
974,0.08965789526700974,97448
974,0.08856278657913208,97449
974,0.08858604729175568,97450
974,0.09193040430545807,97451
977,0.0944460928440094,97742
977,0.09099937230348587,97743
977,0.08814692497253418,97744
977,0.09001103043556213,97745
977,0.08634880185127258,97746
977,0.09092213958501816,97747
977,0.09285757690668106,97748
977,0.08757910877466202,97749
977,0.08942033350467682,97750
977,0.0884476825594902,97751
981,0.09168603271245956,98142
981,0.0883040800690651,98143
981,0.08782179653644562,98144
981,0.08968867361545563,98145
981,0.09064244478940964,98146
981,0.08919238299131393,98147
981,0.08771493285894394,98148
981,0.08623138815164566,98149
981,0.09182135760784149,98151
981,0.0897677019238472,98150
1308,0.08804406225681305,130842
1308,0.08656197786331177,130843
1308,0.0865512266755104,130844
1308,0.08517339080572128,130846
1308,0.08676941692829132,130845
1308,0.0862797200679779,130847
1308,0.08692667633295059,130848
1308,0.08563857525587082,130849
1308,0.08928956091403961,130850
1308,0.08416660875082016,130851
985,0.0934278666973114,98542
985,0.08618613332509995,98543
985,0.0904865562915802,98544
985,0.08617633581161499,98545
985,0.09192880243062973,98546
985,0.08887899667024612,98547
985,0.08901382982730865,98548
985,0.09199856966733932,98549
985,0.08933939784765244,98551
985,0.08849730342626572,98550
1319,0.0867939367890358,131942
1319,0.08439760655164719,131943
1319,0.08776047825813293,131944
1319,0.08561953157186508,131945
1319,0.08777151256799698,131946
1319,0.0890500470995903,131947
1319,0.08626926690340042,131948
1319,0.08875036984682083,131949
1319,0.08490465581417084,131950
1319,0.09005560725927353,131951
990,0.0880545824766159,99043
990,0.08520417660474777,99042
990,0.09583210200071335,99045
990,0.09134521335363388,99044
990,0.09134548157453537,99046
990,0.0900927409529686,99047
990,0.09541372954845428,99048
990,0.08900168538093567,99049
990,0.08971837908029556,99050
990,0.08874272555112839,99051
993,0.08886580169200897,99342
993,0.09210982173681259,99343
993,0.08724650740623474,99344
993,0.08606642484664917,99346
993,0.09032071381807327,99345
993,0.08657058328390121,99347
993,0.08816521614789963,99348
993,0.08612198382616043,99349
993,0.08700615167617798,99350
993,0.09454528242349625,99351
1325,0.086762435734272,132543
1325,0.08561866730451584,132542
1325,0.08823730796575546,132544
1325,0.0881975069642067,132545
1325,0.08393765985965729,132546
1325,0.08797251433134079,132548
1325,0.08557216823101044,132547
1325,0.08713021874427795,132549
1325,0.08675402402877808,132550
1325,0.08517894893884659,132551
998,0.08940339088439941,99842
998,0.09131842851638794,99845
998,0.0917595699429512,99843
998,0.09004522860050201,99844
998,0.09289375692605972,99846
998,0.08926151692867279,99848
998,0.09265465289354324,99847
998,0.08743123710155487,99849
998,0.0894857794046402,99850
998,0.08702569454908371,99851
1332,0.08703454583883286,133242
1332,0.08683184534311295,133243
1332,0.08765857666730881,133244
1332,0.08469723910093307,133245
1332,0.08670304715633392,133246
1332,0.08695710450410843,133247
1332,0.08462228626012802,133248
1332,0.08693300187587738,133249
1332,0.08622454851865768,133250
1332,0.08680325001478195,133251
1002,0.08918047696352005,100243
1002,0.09480565786361694,100244
1002,0.09032409638166428,100242
1002,0.08715500682592392,100245
1002,0.09151449054479599,100247
1002,0.09657023102045059,100246
1002,0.08815954625606537,100248
1002,0.08728989213705063,100249
1002,0.08935520052909851,100250
1002,0.08955734968185425,100251
1343,0.08787769824266434,134342
1343,0.08601274341344833,134343
1343,0.0850379690527916,134344
1343,0.08623980730772018,134345
1343,0.08671295642852783,134346
1343,0.0851847231388092,134347
1343,0.08597360551357269,134348
1343,0.08524883538484573,134349
1343,0.08678752183914185,134350
1343,0.08414435386657715,134351
1008,0.0908142477273941,100842
1008,0.09117390960454941,100843
1008,0.0903385728597641,100844
1008,0.08512487262487411,100845
1008,0.08896634727716446,100848
1008,0.0897737666964531,100846
1008,0.08811071515083313,100847
1008,0.09412340074777603,100849
1008,0.0905991792678833,100850
1008,0.08895260095596313,100851
1011,0.08812090754508972,101142
1011,0.0872931256890297,101143
1011,0.0891152024269104,101144
1011,0.08985141664743423,101145
1011,0.09204144775867462,101147
