size,test_mse,seeds50,0.17842181026935577,5043
451,0.0860619843006134,45144
451,0.12765240669250488,45145
451,0.09615340828895569,45146
467,0.10982336848974228,46742
467,0.10009582340717316,46743
467,0.10529308766126633,46744
467,0.1220112293958664,46745
484,0.10849746316671371,48442
467,0.09151109308004379,46746
484,0.07847706973552704,48443
484,0.10819654166698456,48444
484,0.10159152001142502,48445
484,0.10210224241018295,48446
501,0.09367508441209793,50142
501,0.10320957750082016,50143
501,0.12151863425970078,50144
501,0.10379199683666229,50145
501,0.09128311276435852,50146
519,0.09978624433279037,51942
519,0.11453796178102493,51943
519,0.09667311608791351,51944
519,0.09289699047803879,51945
519,0.11433286219835281,51946
537,0.10681048780679703,53742
537,0.10109704732894897,53743
537,0.09376754611730576,53744
537,0.10613663494586945,53745
537,0.12405208498239517,53746
556,0.10716301947832108,55642
556,0.1045648381114006,55643
556,0.11900142580270767,55644
556,0.09298457950353622,55645
556,0.07660116255283356,55646
576,0.09973547607660294,57642
576,0.08766879141330719,57643
576,0.1166546568274498,57644
576,0.10340093076229095,57645
576,0.10281588137149811,57646
597,0.09863149374723434,59742
597,0.10869802534580231,59743
597,0.08434005826711655,59744
597,0.08652707189321518,59745
597,0.1141657680273056,59746
618,0.1129908561706543,61842
618,0.11480845510959625,61843
618,0.08273644000291824,61844
618,0.09046680480241776,61845
618,0.09409204870462418,61846
640,0.09018189460039139,64042
640,0.11636671423912048,64043
640,0.10278293490409851,64044
640,0.09344915300607681,64045
640,0.1313713937997818,64046
663,0.10980688780546188,66342
663,0.09371007978916168,66343
663,0.09091439098119736,66344
663,0.08798422664403915,66345
663,0.10694333165884018,66346
686,0.08920124173164368,68642
686,0.09860486537218094,68643
686,0.11182958632707596,68644
686,0.08404301106929779,68645
686,0.11003407835960388,68646
711,0.09829355031251907,71142
711,0.09992089122533798,71143
711,0.10969647765159607,71144
711,0.12212581187486649,71145
711,0.10642032325267792,71146
736,0.10722889751195908,73642
736,0.09722717106342316,73643
736,0.0917700007557869,73644
736,0.08819179981946945,73645
736,0.1184677854180336,73646
762,0.09268981963396072,76242
762,0.10898113250732422,76243
762,0.09999803453683853,76244
762,0.09975283592939377,76245
762,0.09038005769252777,76246
789,0.10417772084474564,78942
789,0.09300804883241653,78943
789,0.10551413893699646,78944
789,0.10214854031801224,78945
789,0.11277049034833908,78946
817,0.10619643330574036,81742
817,0.09803618490695953,81743
817,0.08881542831659317,81744
