Lch,Wch,Tch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
31.241646428231522,62.30371184088236,7.977462045572882,0.22275591752945262,1.6951997679715844,9.245704859495163e-05,7.753550579359114e-11,0.20827323198318481,56.073951721191406,5.5552027333760634e-05,3.501178513776182e-11,-0.24044333398342133,67.68899536132812
31.58045687346699,43.33684164906191,6.35342760015028,0.2994184025963932,1.5857210141751554,5.912376946071163e-05,3.6432669381358807e-11,0.2409190535545349,68.10993194580078,3.572728019207716e-05,1.6933413005126852e-11,-0.2507811486721039,67.38469696044922
15.222005831659812,47.163402971421064,7.98343313783664,0.3144639065826685,1.8652667525496591,7.677216490264982e-05,6.840679134256789e-10,0.1726161539554596,71.71117401123047,4.8982994485413656e-05,3.979667984044255e-10,-0.18433193862438202,71.73127746582031
26.078173477007233,40.85475660613842,5.996513145617767,0.3770013924280977,1.5163203418932418,5.27181000506971e-05,4.5450372632149794e-11,0.23878975212574005,66.26802062988281,3.207951885997318e-05,2.1938431973844708e-11,-0.24853262305259705,67.50855255126953
33.094055908451764,69.75037301953174,6.61883603231891,0.2696571930337229,1.9686765995999773,8.998527482617646e-05,6.377805922275215e-11,0.21501141786575317,51.76737976074219,5.4131232900545e-05,2.988146535765068e-11,-0.2413991391658783,67.47747039794922
24.450020446947452,43.56751353863869,4.641612105598224,0.2012361121407044,1.6753859192085727,5.333996159606613e-05,3.385048144566305e-11,0.24075914919376373,67.1520004272461,3.111749538220465e-05,1.5644740711251437e-11,-0.2509406507015228,66.80253601074219
26.635821942634266,45.86322049210375,6.3408536888095846,0.3785237915888834,1.9041527647631544,5.652033360092901e-05,5.969828797969257e-11,0.22607694566249847,56.36037826538086,3.465589179540984e-05,2.9032276582796612e-11,-0.2456541359424591,67.67916107177734
19.303435929547412,74.8304071072106,4.824814583981707,0.2273378952415311,1.8819647425485053,9.01008170330897e-05,1.0533587890826368e-10,0.20018990337848663,58.78666687011719,5.382928065955639e-05,5.182627937916351e-11,-0.22652046382427216,55.144676208496094
26.865941785907612,25.14279959941689,7.297813895287792,0.26399896774537146,1.6326632873392495,3.64393818017561e-05,3.1507300241040426e-11,0.24374739825725555,68.28195190429688,2.2398384317057207e-05,1.5351862142631845e-11,-0.25412485003471375,67.87289428710938
26.797741226015148,48.12301788659025,5.999892688715136,0.24159043357191082,1.8829231791711067,6.305877468548715e-05,5.3278385175881127e-11,0.23045283555984497,60.00831985473633,3.7664656701963395e-05,2.5251129312509057e-11,-0.24628596007823944,67.6817855834961
33.77768150552965,79.78558420096479,5.028776097135743,0.23736697259721665,1.8554491615709785,9.272212628275156e-05,5.7043796769518096e-11,0.2237110435962677,53.48309326171875,5.262981721898541e-05,2.3214884875555342e-11,-0.24547158181667328,66.7586441040039
30.975801676663917,33.26552473365152,7.460059131481655,0.2519320100343717,1.6665566213561904,4.917786645819433e-05,3.3643136887473446e-11,0.24180853366851807,68.43883514404297,3.0128419894026592e-05,1.5649447016041762e-11,-0.2521761953830719,67.80802154541016
24.513979906826606,26.02353674510515,4.916598916008326,0.27072513865562586,1.7708764810341227,3.2582982385065407e-05,2.206322277653605e-11,0.24673154950141907,66.67515563964844,1.877097020042129e-05,1.0471273154122329e-11,-0.26004859805107117,66.3542251586914
32.31424870534339,47.39470882083193,6.038929030390008,0.30637793854308415,1.5904705005331887,6.336817750707269e-05,3.696989242518711e-11,0.24043166637420654,67.8333969116211,3.8021815271349624e-05,1.710855936087885e-11,-0.2504501938819885,67.29110717773438
18.090686592697807,31.901122310037287,7.969675959607456,0.3112024177390661,1.5282597964156948,5.334180241334252e-05,1.6851176010135305e-10,0.1992129385471344,65.5811767578125,3.306232611066662e-05,8.877093504722211e-11,-0.21999986469745636,65.63749694824219
21.839686546771066,40.89142643982288,4.977661370934671,0.29135841370079085,1.5946855716501247,5.112628423376009e-05,4.431893046996649e-11,0.23894838988780975,66.66758728027344,3.020298754563555e-05,2.1120358933979233e-11,-0.24789004027843475,67.3418960571289
18.754611627787913,66.40117329185651,4.962951141974588,0.3635441216683891,1.7200797533225174,7.728875789325684e-05,1.082551617792582e-10,0.2004295140504837,59.751285552978516,4.7095400077523664e-05,5.661575722126777e-11,-0.2265554517507553,56.335330963134766
19.142302898888545,68.17211995479798,6.818789727640892,0.2441594217482089,1.6055233865837861,9.609406697563827e-05,1.8010452851324743e-10,0.18754006922245026,65.13655090332031,6.154119910206646e-05,1.0826087248894112e-10,-0.20521436631679535,61.79343795776367
20.441605999212676,49.71412128933157,4.063832762063278,0.39455482383136714,1.9875629357843665,5.1983319281134754e-05,4.928141922322382e-11,0.23498238623142242,64.50012969970703,3.090218888246454e-05,2.4361523215388203e-11,-0.24670663475990295,67.73822784423828
17.129774583935546,47.60245973916114,5.7055490731045175,0.2717191213731552,1.597280725548387,6.28063062322326e-05,1.0732518346268094e-10,0.20364367961883545,60.66488265991211,3.7928348319837824e-05,5.868370372974496e-11,-0.22945457696914673,59.04104232788086
15.137367475141321,31.72186560849201,7.920781360786963,0.23700922072966144,1.6661423318422892,5.79719380766619e-05,3.207132337479379e-10,0.1872926503419876,69.37284088134766,3.635764369391836e-05,1.7684349817859157e-10,-0.2033812403678894,71.15167236328125
20.049729837965575,67.82344546079673,5.352273129653735,0.252457763443169,1.9757060431206168,8.420255471719429e-05,1.115496445214248e-10,0.19919566810131073,60.18907928466797,5.121423600940034e-05,5.713217399172521e-11,-0.22483126819133759,55.59958267211914
33.41589515983004,79.39039335023429,6.0767412803868845,0.3515160027026542,1.6972017629966156,9.472592500969768e-05,6.377721961658978e-11,0.214579239487648,50.70254898071289,5.661999966832809e-05,2.8986474678860397e-11,-0.2419816106557846,67.14795684814453
18.656089528328113,56.10091915643577,4.395611419515457,0.3509867700000226,1.9381559456924695,6.112396658863872e-05,7.787352707122608e-11,0.21515534818172455,55.94497299194336,3.690907033160329e-05,3.889367994336368e-11,-0.24239280819892883,67.62696075439453
